title,Vendor,price,rating,weight,dimension,delivery_time,delivery cost,review,vendor_score,best_vendor_rank
"TOOBA Handicraft Hand Embroidered Box Clutch Bag Purse For Bridal, Casual, Party, Wedding",Tooba handicraft,349,4.0,300 g,17x6x11 cm,70,79,66.0,0.6280943588274439,1227.0
GM CREATIONS Women Latest Trendy Wedding Evening Hand carry Purse Bride Party Clutch Bag/stylish Elegant Party Hand Clutch/Bag,GM PRODUCT,439,4.0,300 g,17x6x11 cm,46,99,517.0,0.7088498590005453,383.0
Trend Overseas Women's Wooden Printed Round Ethnic Clutch Bag/Bridal Purse/Handbag_Crossbody Sling Bags for Party,Trend Overseas,1199,5.0,400 g,1778x1778x762 cm,46,99,456.0,0.7449864347929723,210.0
Trend Overseas women gift bridal bag Silver Brass Metal Clutch Sling Bag Indian Ethnic Antique clutch,Trend Overseas,1799,4.3,300 g,17x6x11 cm,46,99,20.0,0.5998744813209063,1463.0
TOOBA Women's Handcrafted Beautiful Bling Box Clutch Bag,Tooba handicraft,345,4.1,300 g,17x6x11 cm,94,40,128.0,0.7216561644377524,313.0
TOOBA Girl's Tassle Clutch,Tooba handicraft,495,4.0,250 g,17x11x6 cm,70,79,381.0,0.7043835801250115,425.0
TOOBA Women Clutch,Tooba handicraft,745,3.7,300 g,17x6x11 cm,94,40,13.0,0.6655647409738552,840.0
"TOOBA Women Handicraft Hand Embroidered Box Clutch Bag Purse For Bridal, Casual, Party, Wedding (Multi Colour)",Tooba handicraft,345,4.0,300 g,17x6x11 cm,94,40,168.0,0.7237135372311065,302.0
"APOEM Women’s Beautiful Clutch Bag, Stylish Trendy Ladies Handbag, Sling Bag, Woman Wallet or Purse for Evening Party Wear",APOEM,699,4.1,200 g,1778x508x1016 cm,46,99,28.0,0.6088572042578386,1399.0
"Kuber Industries Women's Silk Traditional Mirror Work Envelope Clutch Bag Purse Handbag for Bridal, Casual, Party, Wedding (Red)-KUBMART11448",ETrade Online,282,3.9,300 g,17x6x11 cm,70,79,21.0,0.6272053394435242,1236.0
Lavie Women's Tex Framed Clutch | Detachable Chain Sling Strap | Ladies Purse Wallet,Cocoblu Retail,729,4.0,300 g,115x35x85 cm,118,40,13.0,0.6714162368543621,768.0
Lino Perros Women's Clutch,Cocoblu Retail,873,4.0,300 g,17x6x11 cm,70,79,9.0,0.6203137114313794,1315.0
LONGING TO BUY Women's Tote Pearl Clutch,Vanya Handicraft Collection,1299,4.4,390 g,254x1524x127 cm,118,40,7.0,0.6848991204120781,619.0
For The Beautiful You curve chain Women's Clutch,Q HAN Enterprises,589,4.1,250 g,1016x508x2032 cm,94,40,66.0,0.6908835425422206,556.0
AILTINO Women Clutch,Digrwal,349,4.1,300 g,18x6x11 cm,70,79,28.0,0.639951835462958,1097.0
Kuber Industries Silk Traditional Mirror Work Envelope Clutch/Hand Purse Bag for Women/Girls (Gold)-KUBMART11451,ETrade Online,282,3.5,300 g,17x6x11 cm,46,99,2.0,0.5734714670091904,1550.0
Kuber Industries Silk Clutch Ladies Handbag (Grey) -CTKTC8787,ETrade Online,393,3.3,300 g,17x6x11 cm,70,79,5.0,0.5843822461716489,1525.0
Trend Overseas Small Size Unique Golden Vintage Sling bag for women party clutch Metal clutches Vintage Handmade Brass metal purse,Trend Overseas,1399,3.8,300 g,17x6x11 cm,94,40,711.0,0.8049937630911724,63.0
TOOBA Women's Handcrafted Beautiful Bling Box Clutch Bag,Tooba handicraft,679,2.7,350 g,19x6x12 cm,118,40,51.0,0.5989592068434241,1469.0
EXOTIC starelipse Bridal/Sling Type clutch,UBIQUITOUSEXOTIC®,599,4.7,440 g,21x3x13 cm,94,40,55.0,0.7394183026461735,232.0
Lino Perros Women's Clutch,Cocoblu Retail,930,4.0,300 g,17x6x11 cm,70,79,964.0,0.8176251358203803,42.0
Trend Overseas Women's Vintage Handmade Brass Metal Hand Carving Clutches Handbag For Party,Trend Overseas,1799,4.0,300 g,17x6x11 cm,70,79,2.0,0.6021740339213877,1446.0
"TOOBA Handicraft Wear Hand Embroidered Box Clutch Bag Purse For Bridal, Casual, Party, Wedding (Gold Square)",Tooba handicraft,299,5.0,200 g,17x6x11 cm,70,79,101.0,0.7122637566462048,362.0
Trend Overseas Handmade Wooden Printed Clutch Crossbody Bag | Detachable Chain | Light Weight | Ethnic Look | Party Bridal Bag,Trend Overseas,999,3.8,570 g,208x204x82 cm,118,40,1.0,0.6515588095053282,975.0
TOOBA Women Clutch,Tooba handicraft,595,4.0,300 g,17x6x11 cm,70,79,80.0,0.6400686681842707,1091.0
BIH Clutch Bag Hand Bag Acrylic Clutches for Women Bridal Clutches for Wedding Celebrities Party Evening Marble Purse Floral Bridal Clutch Bag For Women's & Girls,Best Indian Handicraft,1397,3.8,350 g,15x4x7 cm,46,99,591.0,0.6944559932624553,527.0
DOSYSO Rhinestone Bucket Bag Mini Evening Handbags Crystal Clutch For Women Drawstring Crossbody Sling Bags with Chain Stylish Potli Bags Ladies Glitter Purse Wallet for Party Wedding Bling Bags,DOSYSO CREATIONS,699,4.2,340 g,255x167x52 cm,46,99,74.0,0.6246606829701958,1268.0
ADISA Women's Girls Party Sling Bag Crossbody,Cocoblu Retail,399,4.0,375 g,1842x533x1524 cm,118,40,33.0,0.6815162977645177,657.0
"Jazma life womens clutch bag Daisy wedding, dinner, party purse(Off-White)",_NOOR FASHION_,1599,4.1,210 g,1778x508x1143 cm,70,79,125.0,0.6375730686024536,1125.0
"Kuber Industries Clutch Bag Purse Handbag for Bridal, Casual, Party, Wedding (Maroon)-KUBMART11868",ETrade Online,499,4.5,300 g,17x6x11 cm,70,79,9.0,0.6583029358799882,916.0
Craft Trade Clutch Bags for Women Jaipuri Rajasthani Handmade Embroidery Mirror Work Stylish Sling Bags for Women Cross Body Bags for Ladies and Girls - 22X16 Cm,CRAFT TRADE,449,4.0,200 g,16x2x22 cm,94,40,9.0,0.6888177214399429,577.0
"Trend Overseas Women's Wooden Printed Rectangle Ethnic Clutch Bag/Bridal Purse/Handbag_Crossbody Sling Bags Detachable Chain for Bridal, Party Bag",Trend Overseas,999,5.0,460 g,204x154x8 cm,142,40,14.0,0.716071892476355,339.0
Lino Perros Women's Faux Leather Clutch,LinoPerros,1275,3.5,200 g,18x4x10 cm,46,99,3.0,0.5557859698384664,1570.0
ADISA Women Girls Flower Engrave Sling Bag With Gold Chain,Cocoblu Retail,399,4.1,370 g,1803x1397x699 cm,70,79,53.0,0.6442429776234287,1041.0
"DUCHESS Hand Embroidered latest box clutch handbags purse with handles for party, bridal, casual(Oval)",DUCHESS,599,4.1,395 g,2032x508x127 cm,70,79,66.0,0.6298395296505663,1210.0
Lino Perros Golden Faux Leather Clutch,Cocoblu Retail,709,3.8,300 g,17x6x11 cm,142,40,7.0,0.6448437040826961,1033.0
MILAN'S CREATION MultiColor Embroidery Potli Bag With Pearl Handle & Tassel Wedding Trendy Purse Women’s Handbag,MILAN'S CREATION,538,4.2,300 g,17x6x11 cm,46,99,66.0,0.6124008376122339,1376.0
Lavie Women's Blink Framed Clutch | Ladies Purse Wallet,Cocoblu Retail,719,4.0,300 g,20x5x11 cm,94,40,66.0,0.6822910313702443,649.0
BYRA Women Multi Color Thread Silk Potli Bag for Gift Purpose,Srishti Fashions.,125,3.2,70 g,228x228x228 cm,46,99,539.0,0.6690769794830482,798.0
Ghime Women Glitter Clutch Evening Handbag Ladies Party Wedding Purse Bag,Skyzen Store,1499,4.8,420 g,22x45x12 cm,94,40,2.0,0.7184436486582199,322.0
ADISA Women's Girls Waves Cross Body Sling Bag with Pouch,Cocoblu Retail,598,4.0,400 g,2286x762x1524 cm,70,79,231.0,0.6713749425290599,769.0
"Kuber Industries Silk Traditional Embroidery Envelope Clutch/Hand Purse Bag for Women/Girls (Cream)-KUBMART11845, Pink",ETrade Online,266,3.0,300 g,17x6x11 cm,70,79,66.0,0.5670899621141674,1562.0
"TOOBA Handicraft Hand Embroidered Box Clutch Bag Purse For Bridal, Casual, Party, Wedding",Tooba handicraft,895,4.0,300 g,17x6x11 cm,70,79,66.0,0.6182558119051432,1332.0
ADISA Women's Girls Quilted Cross Body Sling Bag (SL5059-NEW),Cocoblu Retail,399,4.1,390 g,2223x762x1524 cm,70,79,32.0,0.6398816069069179,1098.0
ADISA shimmer formal party clutch with gold chain for women and girls,Cocoblu Retail,595,3.4,300 g,1905x254x1143 cm,142,40,1.0,0.6206518002683492,1311.0
Dixon Synthetic Leather Casual Travel Chain Shoulder Deatachable Slingbag For Women,DIXON BAG,398,4.0,250 g,25x3x18 cm,94,40,82.0,0.7048976619398971,418.0
TOOBA Women Clutch,Tooba handicraft,396,3.8,300 g,17x6x11 cm,70,79,4.0,0.6153705039016926,1362.0
Caprese NARS SB Medium,VIP INDUSTRIES LIMITED,930,4.1,300 g,17x6x11 cm,118,40,19.0,0.6752904601151557,728.0
"KLEIO Short Structured Shoulder Leather Sling Bag for Women with Magnetic Button Closure | Sling Bag for Girls Suitable for Parties, Casual & Everyday wear",Cocoblu Retail,1100,3.5,300 g,265x25x16 cm,46,99,243.0,0.6087835870224053,1400.0
KAAM KAAJ Women's Rhinestone Crystal Evening Clutch Bag - Sparkling Glitter Handbag with Detachable Chain Sling Strap,KAAM KAAJ,739,4.1,300 g,17x6x11 cm,46,99,66.0,0.6160284357432246,1357.0
TOOBA Classy Party Girl's Clutch,Tooba handicraft,699,3.6,300 g,17x6x11 cm,70,79,178.0,0.6335477225904071,1170.0
Nelle Harper Women Handbag,Cocoblu Retail,819,4.0,680 g,292x121x241 cm,118,40,171.0,0.702608620884435,438.0
Lavie Women's Broxa Flap Over Sling Bag | Ladies Purse Handbag,Cocoblu Retail,849,4.1,500 g,235x9x15 cm,94,40,1.0,0.6861985201982679,606.0
Diva Dale Fashionable Multiple Pockets Phone Holder Card Holder Casual Party-Wear Crossbody Sling Bag For Women And Girls,AJ INTERNATIONAL IND,749,4.1,260 g,11x19x5 cm,46,99,5.0,0.6031794990662844,1441.0
ZOUK FloLov Abstract Printed Women's Jute Handcrafted Multicolor Clutch,Cocoblu Retail,779,5.0,300 g,2032x381x1143 cm,46,99,20.0,0.662004184362567,879.0
"MASQ by Q-One frill potli bag for girls and women, handcrafted, unique,English Rose embroidered, durable, designed for being functional and trendy with ample storage(Small)",Q-One,729,4.3,300 g,17x6x11 cm,70,79,2.0,0.6402047027984238,1089.0
SHAKUNTLA VINTAGE Shakuntala Textiles Bridal Women's Antique Brass Purse Ethnic Handmade Metal Clutch Bag,SHAKUNTALA TEXTILES,629,3.6,498 g,18x6x14 cm,70,79,4.0,0.5986720031088426,1472.0
Craft Trade Clutch Bags for Women Rajasthani Jaipuri Embroidered Mirror Work Ethnic Hand Bags and Clutches for Ladies Purse for Girls - 13x25 Cms,CRAFT TRADE,299,3.8,180 g,24x2x11 cm,70,79,66.0,0.6299948054520199,1209.0
Diva Dale Pearl Rhinestone Studded Party-Wear Sling Bag For Women,AJ INTERNATIONAL IND,899,4.1,300 g,17x6x11 cm,46,99,322.0,0.6663125309474892,829.0
Lino Perros Women Sling bag,LinoPerros,779,3.9,300 g,17x6x11 cm,94,40,1.0,0.6749598723677936,731.0
Craft Trade Clutch Bags for Women Rajasthani Embroidery Mirror Work Ethnic Wallet and Purses for Girls - 16x22 Cms,CRAFT TRADE,279,3.6,180 g,22x2x16 cm,46,99,66.0,0.5795678406394791,1537.0
Kuber Industries Silk Embroidered Women Potli Bag (Pink) -CTKTC8811,ETrade Online,283,3.5,300 g,17x6x11 cm,46,99,10.0,0.5751149222511537,1545.0
"TOOBA Handicraft Box Clutch Bag Purse For Bridal, Casual, Party, Wedding",Tooba handicraft,681,3.8,300 g,17x6x11 cm,118,40,368.0,0.7335090975973404,255.0
SUNVIKA HOUSE Beautiful Golden Handbag For Women,SUNVIKA HOUSE,499,3.0,300 g,17x6x11 cm,46,99,18.0,0.5416342244010023,1576.0
PARATO metal Beaded Ethnic purse Girls Bridal Bag cross body bag for women/Girl party clutch Metal clutches,Parmy Enterprises,850,4.7,300 g,10x10x5 cm,94,40,8.0,0.7251342911203973,295.0
Fashion OVERSEAS Grisl and women party clutch,Fashion Overseas,580,4.1,370 g,396x181x64 cm,166,40,2.0,0.6516929611519825,971.0
"Yaayi Velvet Potli Bags for Girls Stylish Latest, Ladies Purse, Handbag, Clutch for Women",YaaYi STORE,235,4.2,300 g,17x6x11 cm,70,79,1.0,0.6426485609321002,1058.0
Amerie Fashions Women's Traditional Designer Clutch For Women & Girls | Party Clutches For Ladies Wedding| Ladies Purse Wallet,Amerie Fashions,1059,5.0,395 g,1778x508x1016 cm,46,99,1.0,0.6530127736076209,957.0
TOOBA Women's Handcrafted Beautiful Bling Box Clutch Bag,Tooba handicraft,699,3.0,350 g,18x6x12 cm,70,79,66.0,0.5592875979798153,1568.0
YESSBENZA Women's and Girls Synthetics Faux Leather New Premium Styles Latest Clutches Wallets Purses Handbags (Black),RAAQ CREATION,499,3.8,190 g,4x21x11 cm,70,79,17.0,0.6162144104386591,1355.0
Lino Perros Womens Shoulder Bag,Cocoblu Retail,958,3.8,200 g,16x10x5 cm,94,40,3.0,0.665899783316817,835.0
"KAAM KAAJ Rhinestone Clutch for Women's, Evening Handbags for Bridal Wedding Clutches",KAAM KAAJ,895,5.0,500 g,215x55x11 cm,70,79,87.0,0.6986166634108546,476.0
TOOBA Girl's Party Clutch,Tooba handicraft,495,3.9,240 g,17x11x6 cm,70,79,33.0,0.6258594368228307,1256.0
Wenz Women's Frame Cross line Bridal Clutch with Top handle| Detachable Chain Sling Strap | Party clutch for women,Leather Point*,699,4.1,200 g,20x3x12 cm,70,79,28.0,0.6336450746153293,1169.0
Diva Dale Stylish Fashionable Multi-Pockets Casual Party-Wear Sling Bag For Women,AJ INTERNATIONAL IND,990,4.1,300 g,17x6x11 cm,70,79,4.0,0.6234170297774314,1288.0
"AILTINO Handicraft Beautiful Bling Box Clutch Bag Purse For Bridal, Casual Party, Wedding",Digrwal,339,3.7,300 g,18x6x11 cm,118,40,19.0,0.6609398762892944,890.0
TOOBA Women Clutch,Tooba handicraft,585,3.9,300 g,17x6x11 cm,46,99,18.0,0.5963345631641565,1491.0
TOOBA Women Handicraft Beautiful Flower Round Clutch Bag Purse For Casual Party Wedding (White Flower),Tooba handicraft,745,3.9,200 g,17x6x11 cm,118,40,168.0,0.6970689973612892,496.0
Womens girls qualitted Faux leather cross body sling bag for party wears,AMAN BAGS,449,4.1,300 g,17x6x11 cm,118,40,173.0,0.7159411367058816,340.0
Diva Dale Stylish Party-Wear Casual Cross-Body Sling Bag For Women,AJ INTERNATIONAL IND,699,4.1,300 g,17x6x11 cm,118,40,66.0,0.6757146045175813,719.0
Shakuntala Textiles bridal bag Brass Metal Clutch Sling Bag,SHAKUNTALA TEXTILES,579,3.6,350 g,18x6x14 cm,94,40,28.0,0.6654212123448097,842.0
New Style Handicraft Women's Clutches Resin Box Clutch Bag Bridal Handbags with Crystal Stone Work Purse for Women & Girls for Wedding Evening Parties (Peach),NEW STYLE HANDICRAFT,1285,5.0,350 g,15x4x7 cm,166,40,66.0,0.6950316585533538,517.0
Clarabae Hand Purse For Women Stylish Crossbody Shoulder Handbag Adjustable Sling Strap Handbags For Women,Clarabae,579,5.0,300 g,17x6x11 cm,46,99,13.0,0.6641542574652322,852.0
Clarabae Acrylic Big Marble Clutch Purse For Women Sling Handbags For Evening Formal Handbag Party Bridal Wedding Clutch Purse for Women & Girls,Clarabae,1199,5.0,300 g,17x6x11 cm,70,79,2.0,0.675485623945894,723.0
New Style Handicraft Clutch Bag Hand Bag Acrylic Clutches for Women Bridal Clutch for Wedding Celebrities Party Evening Marble Purse Floral Bridal Clutch For Women's & Girls (Multicolor 6),NEW STYLE HANDICRAFT,1249,4.1,350 g,15x4x7 cm,70,79,66.0,0.6181269737906845,1333.0
Gnudi Women's Handcrafted Embroidered Clutch Purse,SR CREATIONS®,399,4.1,300 g,17x6x11 cm,118,40,1.0,0.6811203995298344,663.0
For The Beautiful You Women's Clutch,Q HAN Enterprises,380,4.0,300 g,17x6x11 cm,94,40,21.0,0.6925532661307673,539.0
RUKMINI Clutch Vintage Bag Handmade Metal Bag Mosaic Stone Purse Shell Bag Hand clutch Handbag for women SILVER,SHAKUNTALA TEXTILES,734,3.7,420 g,18x6x14 cm,46,99,6.0,0.5786574731367311,1538.0
KAARLS BAGS Potli Bags for Women Evening handbag Clutch Ethnic Purse Handcrafted Heavy Embroidered Trendy Embellished Clutch for Party Wedding Grls,KAARLS BAGS,1099,4.1,300 g,17x6x11 cm,166,40,530.0,0.7519982566530587,190.0
Purple Pink Royal Embroidery Silk Potli Bags for Women Evening Bag Clutch Ethnic Bride Purse With Pearl Handle For Weddings & Special Occasion,Deepsum Bags,1299,4.1,500 g,2159x762x1524 cm,46,99,283.0,0.6510051157909648,981.0
Vivaan Handicraft Clutch Purse For Women Bridal Ladies Girls Party Wedding Embroidered Bag Latest Trending,SELECTIVE COLLECTION,680,2.5,200 g,28x5x20 cm,70,79,774.0,0.6889199442288261,572.0
ASTRID Women's Sling Bag (Dazzling Silver Gold),Cocoblu Retail,449,3.9,490 g,2413x254x1651 cm,46,99,26.0,0.6004466647950486,1458.0
"AILTINO Handicraft Beautiful Bling Box Clutch Bag Purse For Bridal, Casual, Wedding",Digrwal,599,4.2,500 g,18x6x11 cm,94,40,72.0,0.711698936083349,367.0
Wenz Womens Party Clutch Ladies Wallet Evening Bag with Fashionable Round Corners Croco Design,Leather Point*,699,4.1,200 g,1905x508x1143 cm,70,79,1.0,0.6280375979798153,1229.0
Trend Overseas Women's Vintage Handmade Brass Metal Hand Carving Clutches Handbag For Party,Trend Overseas,1799,4.0,300 g,17x6x11 cm,118,40,13.0,0.652135567977326,965.0
Peora Clutch Purses for Women Wedding Handmade Evening Handbags Party Bridal Clutch,Peora Fashions,1989,5.0,350 g,193x254x1143 cm,94,40,4.0,0.7225295521112076,308.0
PR HAND WORKS Luxury White Pearl Purses Shoulder Bag for Women Beaded Clutch Evening Hand Bag for Parties,P R HAND WORKS.,350,4.0,500 g,20x20x5 cm,46,99,177.0,0.6398409094440038,1099.0
TOOBA Women Handicraft Beautiful Flower Round Clutch Bag Purse For Casual Party Wedding (White Flower),Tooba handicraft,495,3.9,200 g,17x6x11 cm,70,79,523.0,0.7276247535414184,285.0
Valerie clutch Purse for Women Golden bridal Party and Wedding Bag Latest trending,Valerie Bags,699,4.0,280 g,22x5x15 cm,118,40,80.0,0.6858716657844556,609.0
Shubh Shagun Silk Gota Patti Work Woman's Handbag Potli Bag,Original Shubh Shagun,159,4.0,200 g,27x9x9 cm,70,79,447.0,0.7241452356477691,298.0
Womens girls qualitted Faux leather cross body sling bag for party wears,AMAN BAGS,449,4.1,300 g,17x6x11 cm,46,99,1.0,0.6077545567992022,1406.0
TOOBA Women's Handcrafted Beautiful Bling Box Clutch Bag,Tooba handicraft,345,4.1,300 g,17x6x11 cm,94,40,475.0,0.7937226234200992,81.0
"HERBAL HEALTH BAZAAR Glitter Clutch Purses for Women Evening Bags and Cluthes with Twist Lock,Bride Purse for Wedding Clutch Handbag for Party(1 Unit)",HERBAL HEALTH BAZAAR,369,4.0,100 g,22x3x12 cm,70,79,49.0,0.6377028198453187,1124.0
Jazma life Women's Clutch Bluewater-Evening party Weding Clutch Bag-Blue,_NOOR FASHION_,499,4.1,240 g,222x104x22 cm,70,79,66.0,0.6316414613213174,1192.0
Fostelo Women's Jessy Stylish Faux Leather Handbag (Large),FOSTELO,569,3.9,680 g,2032x3302x254 cm,70,79,66.0,0.6178801091517917,1334.0
अyashilp Women’s Bridal Ethnic Purse Designer Handmade Rose Embroidery Wooden Clutch Bag,Rey Retails,893,4.4,800 g,2032x508x127 cm,118,40,66.0,0.6909688570763243,555.0
Diva Dale Quilted Party-Wear Multi-Pockets Sling Bag For Women,AJ INTERNATIONAL IND,799,4.1,300 g,17x6x11 cm,70,79,66.0,0.6262356663090642,1253.0
Heart Home Hand Purse | Traditional Mini Hand Bag | Silk Wallet Hand Bag | Shagun Hand Purse | Woman Tote Hand Bag | Gifts Hand Bag | Cow-Small Hand Purse | Pack of 3,ETrade Online,499,5.0,400 g,26x5x18 cm,70,79,35.0,0.6949527281956683,518.0
Diva Dale Quilted Party-Wear Casual Sling Bag For Women,AJ INTERNATIONAL IND,799,4.1,300 g,17x6x11 cm,118,40,66.0,0.6739126728468302,747.0
ADISA women girls embroided sling bag,Cocoblu Retail,498,4.2,290 g,1778x762x1778 cm,118,40,66.0,0.6855864871757908,614.0
"DUCHESS Designer Pink-Golden Polti Bag Pearl Handle and Tassel Ethnic Purse Women’s/Girls's Handbag for Party, Casual, Bridal",DUCHESS,798,4.0,80 g,20x2x23 cm,118,40,66.0,0.6676806921635378,814.0
KNOOS Women's Bow Frame Clutch Bags | Detachable Chain Sling Strap | Ladies Purse Wallet,knoos,499,4.1,300 g,12x85x35 cm,46,99,66.0,0.6068535909638267,1408.0
New Style Handicraft Women's Clutches Resin Box Clutch With Crystal & Stone Work Bridal Handbag Acrylic Purses for Women & Girls for Wedding & Parties (Golden),NEW STYLE HANDICRAFT,1249,4.1,350 g,15x4x7 cm,46,99,148.0,0.6238686984487701,1284.0
"Kuber Industries Silk Traditional Mirror Work Envelope Clutch/Hand Purse Bag for Women/Girls (Pink)-KUBMART11439, Standard",ETrade Online,245,3.4,300 g,17x6x11 cm,118,40,66.0,0.6401453743027911,1090.0
ADISA SL5040,Cocoblu Retail,299,4.2,300 g,1778x635x1778 cm,94,40,66.0,0.7023591443873987,442.0
"TOOBA Handicraft Hand Embroidered Box Clutch Bag Purse For Bridal, Casual, Party, Wedding",Tooba handicraft,698,4.1,300 g,17x6x11 cm,46,99,179.0,0.6402355558694579,1087.0
INOVERA (LABEL) Women's Adjustable Strap Cross-Body Shoulder Sling Bag Mobile Card Holder Purse,Opus_Retail,679,3.8,370 g,115x65x18 cm,94,40,66.0,0.6705118040385447,774.0
Jazma life Women's Clutch Simar-Evening party Weding Clutch Bag-gold Multicolor,_NOOR FASHION_,449,4.1,210 g,182x11x54 cm,46,99,66.0,0.6077545567992022,1406.0
Kuber Industries Polyester Embroidered Potli Batwa Pouch Bag for Women (Peach)-CTKTC043736,ETrade Online,405,3.3,300 g,17x6x11 cm,70,79,66.0,0.5833352770918234,1529.0
FILORA Women's Ethnic Potli Bag | Potli Pouch Purse,Digrwal,495,3.9,300 g,17x6x11 cm,70,79,279.0,0.6769497795019584,707.0
ALII AND ALIIZEY Beaded Party Sling Clutch Bag for Women (AJ_6020),K London,895,5.0,150 g,259x187x34 cm,94,40,66.0,0.7416196316297224,223.0
Peora Clutch Purses for Women Wedding Handmade Evening Handbags Party Bridal Clutch (C12BL),Peora Fashions,2099,4.4,260 g,24x35x14 cm,46,99,66.0,0.5967726842318101,1486.0
Diva Dale Stone Studded Party-Wear Quilted Premium Luxury Sling Bag For Women,AJ INTERNATIONAL IND,799,3.9,300 g,17x6x11 cm,94,40,66.0,0.6745994860336434,737.0
"TOOBA Handicraft Hand Embroidered Box Clutch Bag Purse For Bridal, Casual, Party, Wedding (Pink Square)",Tooba handicraft,299,4.1,200 g,17x6x11 cm,118,40,4.0,0.683545384160087,637.0
"TS WITH TECHSUN Fashion Checker Pattern PU Leather Women Shoulder Hobo Handbag With Long Strap Casual Ladies Small Flap Purse, Party, Wedding, Casual",Techsun Mart®,399,4.1,490 g,244x172x97 cm,46,99,616.0,0.7363813793323971,245.0
Lavie Women's Chirpy Large Foldover Clutch | Ladies Purse Wallet,LAVIE*,741,4.1,300 g,85x35x115 cm,46,99,66.0,0.6024929163206092,1444.0
"TOOBA Handicraft Acrylic Pearl Box Clutch Bag Purse For Bridal, Casual, Party, Wedding",Tooba handicraft,699,3.4,200 g,23x6x11 cm,70,79,66.0,0.5842875979798153,1526.0
ROSS BROWN Modish Sling Bag for Women/Girls,ALFA TRADERS AND COMPANY,474,3.9,250 g,17x23x5 cm,94,40,66.0,0.6804557639635843,671.0
SAHINENTERPRISES Stylish Latest Women Girls Party Crossbody/Handbag For leser Cut Design|Handbag for Girls Suitable for Office,SAHIN ENTERPRISES,449,4.0,300 g,17x6x11 cm,70,79,66.0,0.626292427156693,1252.0
